jockey_name,jockey_id,category,rides_total,rides_jra,rides_nar,nige_rate,senko_rate,mae_iki_rate,chudan_rate,koho_rate,avg_pos1c_rel,ds_rides,ds_nige_rate,ds_senko_rate,ds_mae_iki_rate,ns_rides,ns_koho_rate,wins,win_rate,recent_rides,recent_nige_rate,recent_mae_iki_rate
丸田恭,01117,JRA,8,8,0,0.0,0.0,0.0,25.0,62.5,0.6497,5,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0
亀田温,01176,JRA,8,8,0,12.5,12.5,25.0,25.0,37.5,0.5151,4,0.0,0.0,0.0,3,0.0,0,0.0,5,0.0,20.0
今井千（ばんえい）,38084,NAR,8,0,8,12.5,12.5,25.0,50.0,25.0,0.483,0,0.0,0.0,0.0,0,0.0,1,12.5,8,12.5,25.0
出水拓,05579,JRA+NAR,8,1,7,12.5,0.0,12.5,37.5,50.0,0.6065,7,0.0,0.0,0.0,1,0.0,1,12.5,7,14.29,14.29
千野稜真,05668,NAR,8,0,8,0.0,37.5,37.5,25.0,37.5,0.5116,7,0.0,28.57,28.57,1,0.0,0,0.0,0,0.0,0.0
古川吉洋,01015,NAR,8,0,8,0.0,37.5,37.5,50.0,25.0,0.4395,3,0.0,0.0,0.0,2,0.0,1,12.5,2,0.0,50.0
城戸 義政,01147,JRA,8,8,0,12.5,0.0,12.5,0.0,87.5,0.7996,1,0.0,0.0,0.0,1,0.0,0,0.0,8,12.5,12.5
塩津璃,05669,JRA+NAR,8,2,6,0.0,37.5,37.5,37.5,25.0,0.4573,1,0.0,100.0,100.0,1,0.0,1,12.5,8,0.0,37.5
太宰啓,01037,JRA,8,8,0,12.5,12.5,25.0,12.5,62.5,0.5574,5,0.0,0.0,0.0,2,0.0,0,0.0,5,20.0,40.0
宮川実（高知）,30998,NAR,8,0,8,12.5,12.5,25.0,37.5,37.5,0.5078,2,0.0,0.0,0.0,0,0.0,0,0.0,8,12.5,25.0
村上章（ばんえい）,38047,NAR,8,0,8,12.5,25.0,37.5,37.5,50.0,0.6097,0,0.0,0.0,0.0,0,0.0,0,0.0,8,12.5,37.5
松若風,01154,JRA,8,8,0,0.0,37.5,37.5,37.5,37.5,0.5087,5,0.0,20.0,20.0,1,0.0,1,12.5,4,0.0,50.0
森田,01222,JRA,8,8,0,0.0,25.0,25.0,12.5,62.5,0.5341,7,0.0,14.29,14.29,1,0.0,0,0.0,8,0.0,25.0
江田 照男,00689,JRA,8,8,0,12.5,12.5,25.0,37.5,37.5,0.5119,1,0.0,0.0,0.0,0,0.0,0,0.0,8,12.5,25.0
濱中俊,01115,NAR,8,0,8,0.0,0.0,0.0,75.0,25.0,0.549,2,0.0,0.0,0.0,3,0.0,2,25.0,2,0.0,0.0
荻野 琢真,01112,JRA,8,8,0,0.0,25.0,25.0,0.0,62.5,0.5784,1,0.0,0.0,0.0,0,0.0,0,0.0,8,0.0,25.0
菅原隆一,01129,NAR,8,0,8,12.5,12.5,25.0,50.0,25.0,0.5002,5,0.0,0.0,0.0,2,0.0,0,0.0,5,20.0,40.0
菊沢一,01161,JRA,8,8,0,12.5,12.5,25.0,25.0,25.0,0.3895,2,0.0,0.0,0.0,2,0.0,0,0.0,2,50.0,100.0
藤懸貴,01138,JRA,8,8,0,12.5,0.0,12.5,50.0,37.5,0.5105,5,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
西将太（ばんえい）,38080,NAR,8,0,8,12.5,37.5,50.0,12.5,50.0,0.476,0,0.0,0.0,0.0,0,0.0,2,25.0,8,12.5,50.0
西謙一（ばんえい）,38070,NAR,8,0,8,12.5,37.5,50.0,25.0,37.5,0.4872,0,0.0,0.0,0.0,0,0.0,1,12.5,8,12.5,50.0
角田大,01186,JRA,8,8,0,0.0,0.0,0.0,50.0,50.0,0.6862,7,0.0,0.0,0.0,1,0.0,0,0.0,3,0.0,0.0
角田大和,01186,NAR,8,0,8,0.0,25.0,25.0,50.0,25.0,0.475,2,0.0,0.0,0.0,4,25.0,0,0.0,2,0.0,50.0
遠藤汰月,01218,NAR,8,0,8,25.0,25.0,50.0,0.0,50.0,0.464,3,0.0,33.33,33.33,5,40.0,2,25.0,8,25.0,50.0
鈴木,01082,JRA,8,8,0,25.0,12.5,37.5,0.0,62.5,0.5652,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
黛弘人,01109,JRA+NAR,8,4,4,0.0,12.5,12.5,37.5,50.0,0.6158,6,0.0,16.67,16.67,0,0.0,0,0.0,4,0.0,25.0
△原優介,01184,NAR,7,0,7,0.0,14.29,14.29,42.86,42.86,0.5415,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
△長浜鴻緒,01214,NAR,7,0,7,0.0,14.29,14.29,0.0,85.71,0.7374,5,0.0,0.0,0.0,2,50.0,0,0.0,7,0.0,14.29
☆角田大和,01186,NAR,7,0,7,0.0,42.86,42.86,14.29,57.14,0.6393,5,0.0,20.0,20.0,0,0.0,0,0.0,0,0.0,0.0
リョン,05662,JRA,7,7,0,14.29,28.57,42.86,42.86,0.0,0.2776,4,0.0,0.0,0.0,3,0.0,0,0.0,3,0.0,33.33
上里,01217,JRA,7,7,0,0.0,14.29,14.29,28.57,57.14,0.5988,5,0.0,20.0,20.0,0,0.0,0,0.0,6,0.0,0.0
上里直汰,01217,NAR,7,0,7,0.0,0.0,0.0,57.14,28.57,0.5221,6,0.0,0.0,0.0,1,0.0,0,0.0,7,0.0,0.0
中井 裕二,01141,JRA,7,7,0,0.0,0.0,0.0,28.57,71.43,0.6331,0,0.0,0.0,0.0,0,0.0,0,0.0,7,0.0,0.0
丸田 恭介,01117,JRA,7,7,0,0.0,0.0,0.0,28.57,71.43,0.7021,0,0.0,0.0,0.0,0,0.0,1,14.29,7,0.0,0.0
北村友一,01102,NAR,7,0,7,14.29,28.57,42.86,28.57,28.57,0.4097,3,0.0,33.33,33.33,4,25.0,0,0.0,2,0.0,50.0
南郷家（岩手）,30861,NAR,7,0,7,14.29,28.57,42.86,14.29,42.86,0.514,2,0.0,0.0,0.0,1,0.0,0,0.0,7,14.29,42.86
国分恭介,01124,NAR,7,0,7,14.29,28.57,42.86,28.57,28.57,0.4722,3,0.0,0.0,0.0,2,0.0,0,0.0,3,0.0,66.67
室陽一,05651,JRA+NAR,7,2,5,14.29,14.29,28.57,42.86,28.57,0.4752,0,0.0,0.0,0.0,2,0.0,1,14.29,5,0.0,0.0
山田貴,05654,JRA+NAR,7,1,6,0.0,14.29,14.29,14.29,71.43,0.6713,6,0.0,0.0,0.0,1,0.0,0,0.0,7,0.0,14.29
斉藤新,01178,NAR,7,0,7,28.57,14.29,42.86,42.86,14.29,0.378,3,0.0,0.0,0.0,2,0.0,2,28.57,4,0.0,0.0
木幡 初也,01153,JRA,7,7,0,28.57,0.0,28.57,42.86,14.29,0.3696,1,0.0,0.0,0.0,1,0.0,1,14.29,7,28.57,28.57
木幡 育也,01167,JRA,7,7,0,0.0,14.29,14.29,42.86,42.86,0.6494,3,0.0,33.33,33.33,0,0.0,0,0.0,7,0.0,14.29
木幡巧也,01162,NAR,7,0,7,14.29,57.14,71.43,14.29,14.29,0.2747,2,0.0,50.0,50.0,3,0.0,0,0.0,0,0.0,0.0
本橋孝,05488,JRA+NAR,7,1,6,0.0,28.57,28.57,42.86,28.57,0.5848,0,0.0,0.0,0.0,0,0.0,1,14.29,6,0.0,33.33
横山典弘,00660,NAR,7,0,7,0.0,0.0,0.0,57.14,42.86,0.6347,4,0.0,0.0,0.0,3,33.33,1,14.29,3,0.0,0.0
永野猛,01188,JRA,7,7,0,0.0,14.29,14.29,57.14,28.57,0.5477,2,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
渡来心（ばんえい）,38076,NAR,7,0,7,0.0,28.57,28.57,28.57,42.86,0.5266,0,0.0,0.0,0.0,0,0.0,0,0.0,7,0.0,28.57
田辺裕,01075,JRA,7,7,0,0.0,28.57,28.57,57.14,28.57,0.4527,3,0.0,0.0,0.0,2,0.0,1,14.29,2,0.0,100.0
角田,01186,JRA,7,7,0,0.0,14.29,14.29,42.86,42.86,0.5482,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
野中悠,01158,JRA,7,7,0,0.0,0.0,0.0,57.14,42.86,0.5392,3,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
金田利（ばんえい）,38083,NAR,7,0,7,14.29,28.57,42.86,14.29,42.86,0.4798,0,0.0,0.0,0.0,0,0.0,0,0.0,7,14.29,42.86
鈴木恵（ばんえい）,38054,NAR,7,0,7,28.57,28.57,57.14,14.29,28.57,0.427,0,0.0,0.0,0.0,0,0.0,1,14.29,7,28.57,57.14
長岡禎,01142,JRA,7,7,0,14.29,42.86,57.14,14.29,28.57,0.339,5,0.0,40.0,40.0,2,0.0,1,14.29,5,20.0,60.0
高倉稜,01130,JRA+NAR,7,3,4,28.57,0.0,28.57,28.57,42.86,0.4763,3,0.0,0.0,0.0,2,0.0,1,14.29,4,50.0,50.0
鷲頭 虎太,01202,JRA,7,7,0,0.0,0.0,0.0,14.29,71.43,0.714,2,0.0,0.0,0.0,0,0.0,0,0.0,7,0.0,0.0
M.ディー,05674,JRA,6,6,0,16.67,16.67,33.33,33.33,16.67,0.3829,0,0.0,0.0,0.0,0,0.0,1,16.67,6,16.67,33.33
▲今村聖,01193,JRA,6,6,0,16.67,0.0,16.67,16.67,66.67,0.6934,4,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
▲古川奈穂,01190,NAR,6,0,6,50.0,16.67,66.67,33.33,16.67,0.3304,2,0.0,0.0,0.0,4,0.0,2,33.33,4,75.0,75.0
▲大久保友,01194,NAR,6,0,6,16.67,16.67,33.33,16.67,50.0,0.5802,5,0.0,20.0,20.0,1,0.0,0,0.0,5,20.0,40.0
▲石田拓郎,01203,NAR,6,0,6,0.0,16.67,16.67,33.33,50.0,0.6548,5,0.0,0.0,0.0,1,0.0,1,16.67,4,0.0,0.0
▲西塚洸二,01200,NAR,6,0,6,16.67,33.33,50.0,33.33,16.67,0.3355,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲高杉吏麒,01213,NAR,6,0,6,16.67,0.0,16.67,33.33,50.0,0.517,4,0.0,0.0,0.0,2,50.0,0,0.0,0,0.0,0.0
△吉村誠之,01216,NAR,6,0,6,0.0,66.67,66.67,16.67,16.67,0.3991,5,0.0,60.0,60.0,1,0.0,0,0.0,1,0.0,100.0
△小沢大仁,01185,NAR,6,0,6,16.67,50.0,66.67,50.0,0.0,0.3236,0,0.0,0.0,0.0,0,0.0,1,16.67,0,0.0,0.0
☆小沢大,01185,JRA,6,6,0,0.0,50.0,50.0,16.67,33.33,0.4097,1,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
☆小牧加,01196,JRA,6,6,0,0.0,16.67,16.67,50.0,33.33,0.5767,0,0.0,0.0,0.0,0,0.0,1,16.67,0,0.0,0.0
☆小谷哲平,a05dd,NAR,6,0,6,0.0,33.33,33.33,33.33,33.33,0.475,3,0.0,0.0,0.0,3,0.0,1,16.67,6,0.0,33.33
☆横山琉人,01192,NAR,6,0,6,0.0,0.0,0.0,33.33,66.67,0.725,6,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
☆西塚洸二,01200,NAR,6,0,6,33.33,33.33,66.67,50.0,0.0,0.286,3,0.0,33.33,33.33,3,0.0,0,0.0,3,33.33,100.0
スミヨ,05271,JRA,6,6,0,0.0,0.0,0.0,0.0,100.0,0.7194,5,0.0,0.0,0.0,1,100.0,0,0.0,0,0.0,0.0
中井裕二,01141,NAR,6,0,6,0.0,33.33,33.33,50.0,16.67,0.4598,3,0.0,0.0,0.0,1,0.0,1,16.67,2,0.0,50.0
中村太（ばんえい）,38086,NAR,6,0,6,0.0,33.33,33.33,50.0,33.33,0.5056,0,0.0,0.0,0.0,0,0.0,1,16.67,6,0.0,33.33
丹内祐,01091,JRA,6,6,0,33.33,0.0,33.33,33.33,0.0,0.2947,2,0.0,0.0,0.0,2,0.0,1,16.67,0,0.0,0.0
加藤利（愛知）,30841,NAR,6,0,6,16.67,0.0,16.67,66.67,16.67,0.4836,0,0.0,0.0,0.0,0,0.0,0,0.0,6,16.67,16.67
坂口,01211,JRA,6,6,0,0.0,33.33,33.33,33.33,33.33,0.5008,6,0.0,33.33,33.33,0,0.0,0,0.0,4,0.0,50.0
大塚,01175,JRA,6,6,0,0.0,0.0,0.0,0.0,83.33,0.7681,3,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
大江原比,01210,NAR,6,0,6,0.0,16.67,16.67,16.67,66.67,0.6331,5,0.0,20.0,20.0,1,100.0,1,16.67,0,0.0,0.0
大江比,01210,JRA,6,6,0,0.0,0.0,0.0,83.33,16.67,0.5074,5,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
小林 美駒,01206,JRA,6,6,0,33.33,0.0,33.33,16.67,33.33,0.3919,0,0.0,0.0,0.0,0,0.0,0,0.0,6,33.33,33.33
小林美駒,01206,NAR,6,0,6,0.0,33.33,33.33,16.67,33.33,0.5337,6,0.0,33.33,33.33,0,0.0,1,16.67,4,0.0,50.0
小沢大,01185,JRA,6,6,0,0.0,16.67,16.67,16.67,66.67,0.6354,5,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,25.0
山口勲（佐賀）,30581,NAR,6,0,6,33.33,0.0,33.33,16.67,50.0,0.5836,4,0.0,0.0,0.0,2,0.0,2,33.33,6,33.33,33.33
山田敬士,01173,NAR,6,0,6,33.33,16.67,50.0,16.67,33.33,0.3829,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
平瀬城（金沢）,30897,NAR,6,0,6,16.67,16.67,33.33,50.0,16.67,0.4336,0,0.0,0.0,0.0,0,0.0,3,50.0,6,16.67,33.33
斎藤新,01178,JRA,6,6,0,50.0,33.33,83.33,16.67,0.0,0.1518,1,0.0,0.0,0.0,3,0.0,1,16.67,0,0.0,0.0
早田秀治,00872,NAR,6,0,6,0.0,0.0,0.0,50.0,50.0,0.7043,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
木本直,05589,NAR,6,0,6,16.67,16.67,33.33,50.0,16.67,0.4407,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
本村直（大井）,30921,NAR,6,0,6,16.67,16.67,33.33,16.67,50.0,0.4801,0,0.0,0.0,0.0,0,0.0,0,0.0,6,16.67,33.33
松木大,05581,JRA+NAR,6,1,5,16.67,16.67,33.33,33.33,33.33,0.537,0,0.0,0.0,0.0,0,0.0,0,0.0,5,20.0,40.0
森田誠也,01222,NAR,6,0,6,0.0,33.33,33.33,50.0,16.67,0.4583,5,0.0,20.0,20.0,1,0.0,1,16.67,6,0.0,33.33
池添 謙一,01032,JRA,6,6,0,0.0,33.33,33.33,66.67,0.0,0.3782,3,0.0,0.0,0.0,3,0.0,1,16.67,6,0.0,33.33
田口貫,01208,JRA,6,6,0,0.0,33.33,33.33,66.67,0.0,0.3771,5,0.0,20.0,20.0,1,0.0,0,0.0,2,0.0,50.0
臼杵龍美,B0115,NAR,6,0,6,33.33,0.0,33.33,16.67,50.0,0.5021,0,0.0,0.0,0.0,0,0.0,1,16.67,6,33.33,33.33
赤岡修（高知）,30836,NAR,6,0,6,16.67,16.67,33.33,33.33,33.33,0.5083,0,0.0,0.0,0.0,0,0.0,3,50.0,6,16.67,33.33
長澤幸（ばんえい）,38074,NAR,6,0,6,0.0,33.33,33.33,16.67,66.67,0.7292,0,0.0,0.0,0.0,0,0.0,1,16.67,6,0.0,33.33
阿部優（ばんえい）,38090,NAR,6,0,6,33.33,16.67,50.0,16.67,33.33,0.4222,0,0.0,0.0,0.0,0,0.0,3,50.0,6,33.33,50.0
青海大,05658,JRA+NAR,6,2,4,0.0,33.33,33.33,16.67,50.0,0.5038,5,0.0,20.0,20.0,1,0.0,0,0.0,6,0.0,33.33
高倉 稜,01130,JRA,6,6,0,0.0,16.67,16.67,16.67,66.67,0.6616,1,0.0,0.0,0.0,0,0.0,0,0.0,6,0.0,16.67
高橋哲（浦和）,30973,NAR,6,0,6,16.67,16.67,33.33,0.0,66.67,0.5765,0,0.0,0.0,0.0,0,0.0,0,0.0,6,16.67,33.33
▲水沼元輝,01201,NAR,5,0,5,20.0,0.0,20.0,20.0,60.0,0.5559,3,33.33,0.0,33.33,0,0.0,0,0.0,2,50.0,50.0
▲永島まな,01187,NAR,5,0,5,40.0,20.0,60.0,0.0,40.0,0.3574,3,33.33,0.0,33.33,2,0.0,0,0.0,0,0.0,0.0
▲遠藤汰月,01218,NAR,5,0,5,0.0,0.0,0.0,20.0,80.0,0.7533,4,0.0,0.0,0.0,1,0.0,1,20.0,5,0.0,0.0
▲高杉吏,01213,JRA,5,5,0,0.0,60.0,60.0,40.0,0.0,0.2444,3,0.0,33.33,33.33,2,0.0,1,20.0,0,0.0,0.0
△吉村誠,01216,JRA,5,5,0,0.0,20.0,20.0,40.0,20.0,0.405,3,0.0,0.0,0.0,2,0.0,0,0.0,0,0.0,0.0
◇古川奈,01190,JRA,5,5,0,60.0,0.0,60.0,20.0,20.0,0.3504,2,0.0,0.0,0.0,1,0.0,0,0.0,5,60.0,60.0
フォー,05531,JRA,5,5,0,0.0,60.0,60.0,20.0,20.0,0.3153,0,0.0,0.0,0.0,0,0.0,1,20.0,0,0.0,0.0
ブノワ,05498,JRA,5,5,0,0.0,20.0,20.0,0.0,60.0,0.5817,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
伊藤 工真,01119,JRA,5,5,0,0.0,0.0,0.0,40.0,60.0,0.6625,0,0.0,0.0,0.0,0,0.0,0,0.0,5,0.0,0.0
加藤 祥太,01156,JRA,5,5,0,0.0,0.0,0.0,20.0,80.0,0.8107,1,0.0,0.0,0.0,0,0.0,0,0.0,5,0.0,0.0
合林海斗,05657,NAR,5,0,5,0.0,20.0,20.0,20.0,60.0,0.75,5,0.0,20.0,20.0,0,0.0,0,0.0,0,0.0,0.0
吉村誠,01216,JRA,5,5,0,60.0,20.0,80.0,0.0,0.0,0.1451,1,0.0,100.0,100.0,4,0.0,1,20.0,3,66.67,100.0
小谷周,05628,JRA+NAR,5,1,4,20.0,0.0,20.0,20.0,60.0,0.7367,0,0.0,0.0,0.0,0,0.0,0,0.0,4,25.0,25.0
岩部 純二,00726,JRA,5,5,0,0.0,0.0,0.0,20.0,80.0,0.7207,0,0.0,0.0,0.0,0,0.0,0,0.0,5,0.0,0.0
岩部純二,00726,NAR,5,0,5,0.0,40.0,40.0,20.0,40.0,0.6067,3,0.0,33.33,33.33,1,0.0,0,0.0,2,0.0,50.0
島津新（ばんえい）,38079,NAR,5,0,5,0.0,40.0,40.0,40.0,40.0,0.56,0,0.0,0.0,0.0,0,0.0,0,0.0,5,0.0,40.0
川原正（兵庫）,30489,NAR,5,0,5,20.0,20.0,40.0,20.0,40.0,0.5367,0,0.0,0.0,0.0,0,0.0,0,0.0,5,20.0,40.0
川又賢治,01166,NAR,5,0,5,0.0,60.0,60.0,40.0,0.0,0.329,2,0.0,0.0,0.0,1,0.0,1,20.0,1,0.0,100.0
服部,01172,JRA,5,5,0,0.0,0.0,0.0,0.0,100.0,0.7775,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
木幡初也,01153,NAR,5,0,5,0.0,20.0,20.0,40.0,40.0,0.5255,2,0.0,50.0,50.0,1,0.0,1,20.0,4,0.0,25.0
木幡育也,01167,NAR,5,0,5,0.0,0.0,0.0,0.0,100.0,0.8127,5,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
杉原誠,01135,JRA,5,5,0,0.0,20.0,20.0,40.0,20.0,0.4288,3,0.0,0.0,0.0,1,0.0,0,0.0,3,0.0,33.33
森裕太朗,01165,NAR,5,0,5,0.0,20.0,20.0,40.0,40.0,0.5733,2,0.0,0.0,0.0,0,0.0,1,20.0,0,0.0,0.0
水口優也,01133,NAR,5,0,5,40.0,20.0,60.0,0.0,40.0,0.3959,2,0.0,0.0,0.0,3,0.0,1,20.0,3,0.0,33.33
浜中俊,01115,JRA,5,5,0,20.0,80.0,100.0,20.0,0.0,0.1823,1,0.0,100.0,100.0,2,0.0,1,20.0,1,0.0,100.0
石神 深一,01059,JRA,5,5,0,20.0,40.0,60.0,0.0,40.0,0.4533,1,0.0,0.0,0.0,0,0.0,0,0.0,5,20.0,60.0
舟山瑠泉,01221,NAR,5,0,5,0.0,40.0,40.0,20.0,40.0,0.4738,3,0.0,0.0,0.0,1,0.0,0,0.0,5,0.0,40.0
赤塚健（ばんえい）,38077,NAR,5,0,5,20.0,0.0,20.0,0.0,80.0,0.7106,0,0.0,0.0,0.0,0,0.0,1,20.0,5,20.0,20.0
長田進（佐賀）,30573,NAR,5,0,5,0.0,0.0,0.0,80.0,20.0,0.5235,5,0.0,0.0,0.0,0,0.0,0,0.0,5,0.0,0.0
高木健（笠松）,30497,NAR,5,0,5,20.0,40.0,60.0,60.0,20.0,0.4111,0,0.0,0.0,0.0,0,0.0,0,0.0,5,20.0,60.0
鮫島 良太,01099,JRA,5,5,0,20.0,20.0,40.0,60.0,0.0,0.3095,0,0.0,0.0,0.0,0,0.0,0,0.0,5,20.0,40.0
黛 弘人,01109,JRA,5,5,0,0.0,40.0,40.0,0.0,60.0,0.4718,1,0.0,0.0,0.0,1,0.0,0,0.0,5,0.0,40.0
Ｂ．ムル,05627,NAR,5,0,5,0.0,0.0,0.0,60.0,40.0,0.5439,2,0.0,0.0,0.0,2,0.0,1,20.0,0,0.0,0.0
Ｄ．レー,05585,NAR,5,0,5,0.0,40.0,40.0,40.0,20.0,0.4291,2,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
Ｊ．モレ,05509,NAR,5,0,5,40.0,40.0,80.0,0.0,20.0,0.2923,2,50.0,0.0,50.0,3,0.0,2,40.0,3,33.33,66.67
▲佐々木大,01197,NAR,4,0,4,0.0,0.0,0.0,100.0,0.0,0.5231,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲田山旺,01220,JRA,4,4,0,0.0,25.0,25.0,75.0,0.0,0.475,3,0.0,0.0,0.0,1,0.0,1,25.0,4,0.0,25.0
▲遠藤汰,01218,JRA,4,4,0,0.0,25.0,25.0,25.0,50.0,0.5779,3,0.0,0.0,0.0,1,0.0,0,0.0,3,0.0,33.33
△小林脩斗,01183,NAR,4,0,4,0.0,25.0,25.0,75.0,25.0,0.5278,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
◇永島ま,01187,JRA,4,4,0,0.0,25.0,25.0,0.0,75.0,0.7103,4,0.0,25.0,25.0,0,0.0,0,0.0,1,0.0,100.0
★斉藤友香,a06c0,NAR,4,0,4,25.0,0.0,25.0,0.0,75.0,0.6625,0,0.0,0.0,0.0,0,0.0,0,0.0,4,25.0,25.0
☆角田大,01186,JRA,4,4,0,0.0,75.0,75.0,25.0,0.0,0.2272,3,0.0,66.67,66.67,1,0.0,0,0.0,0,0.0,0.0
グラハ,05622,JRA,4,4,0,25.0,25.0,50.0,25.0,25.0,0.3571,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
トーレ,05677,JRA,4,4,0,0.0,0.0,0.0,25.0,50.0,0.5536,4,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
マクド,05520,JRA,4,4,0,0.0,0.0,0.0,75.0,0.0,0.3542,3,0.0,0.0,0.0,1,0.0,1,25.0,0,0.0,0.0
上野 翔,01087,JRA,4,4,0,50.0,0.0,50.0,25.0,0.0,0.2393,0,0.0,0.0,0.0,1,0.0,0,0.0,4,50.0,50.0
中原蓮（ばんえい）,38089,NAR,4,0,4,25.0,0.0,25.0,25.0,50.0,0.5479,0,0.0,0.0,0.0,0,0.0,1,25.0,4,25.0,25.0
中村将,01101,JRA,4,4,0,25.0,25.0,50.0,50.0,0.0,0.3056,1,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
仲野光,05618,JRA+NAR,4,1,3,25.0,25.0,50.0,25.0,25.0,0.4554,0,0.0,0.0,0.0,0,0.0,1,25.0,3,0.0,33.33
原田 和真,01143,JRA,4,4,0,0.0,0.0,0.0,25.0,75.0,0.7969,1,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
原田和真,01143,NAR,4,0,4,0.0,25.0,25.0,50.0,25.0,0.5542,2,0.0,0.0,0.0,2,0.0,0,0.0,1,0.0,0.0
吉留孝（浦和）,30632,NAR,4,0,4,25.0,0.0,25.0,25.0,50.0,0.5833,0,0.0,0.0,0.0,0,0.0,0,0.0,4,25.0,25.0
向山牧（笠松）,30474,NAR,4,0,4,0.0,0.0,0.0,0.0,100.0,0.8472,0,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
和田陽希,01223,NAR,4,0,4,0.0,0.0,0.0,50.0,50.0,0.625,4,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
大野拓,01096,JRA,4,4,0,0.0,0.0,0.0,50.0,50.0,0.5517,3,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,0.0
小野寺 祐太,01123,JRA,4,4,0,25.0,0.0,25.0,0.0,75.0,0.6321,0,0.0,0.0,0.0,1,0.0,0,0.0,4,25.0,25.0
尾崎章（愛知）,30766,NAR,4,0,4,0.0,0.0,0.0,25.0,75.0,0.675,0,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
山本大,05682,JRA+NAR,4,2,2,0.0,0.0,0.0,25.0,75.0,0.6469,2,0.0,0.0,0.0,0,0.0,1,25.0,4,0.0,0.0
山林堂,05673,JRA,4,4,0,0.0,0.0,0.0,75.0,25.0,0.45,4,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
岡田大（浦和）,30887,NAR,4,0,4,0.0,25.0,25.0,50.0,25.0,0.5,0,0.0,0.0,0.0,0,0.0,1,25.0,4,0.0,25.0
川又賢,01166,JRA,4,4,0,0.0,0.0,0.0,75.0,25.0,0.648,3,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0
後藤蒼二,a04d3,NAR,4,0,4,0.0,50.0,50.0,0.0,50.0,0.5536,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
桜井光,05563,JRA,4,4,0,0.0,0.0,0.0,50.0,50.0,0.6083,0,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0
沖静男（金沢）,30868,NAR,4,0,4,0.0,25.0,25.0,0.0,75.0,0.7346,0,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,25.0
田山旺佑,01220,NAR,4,0,4,0.0,50.0,50.0,25.0,25.0,0.3917,2,0.0,0.0,0.0,1,0.0,1,25.0,4,0.0,50.0
石川裕紀,01150,NAR,4,0,4,25.0,0.0,25.0,50.0,25.0,0.472,1,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0
秋山真一,01019,NAR,4,0,4,25.0,0.0,25.0,25.0,50.0,0.5833,1,0.0,0.0,0.0,0,0.0,1,25.0,0,0.0,0.0
臼杵龍（ばんえい）,38091,NAR,4,0,4,25.0,0.0,25.0,50.0,25.0,0.5312,0,0.0,0.0,0.0,0,0.0,0,0.0,4,25.0,25.0
船山蔵（ばんえい）,38071,NAR,4,0,4,0.0,25.0,25.0,25.0,75.0,0.7132,0,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,25.0
草野 太郎,01113,JRA,4,4,0,0.0,0.0,0.0,25.0,50.0,0.5536,0,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0
草野太,01113,JRA,4,4,0,25.0,25.0,50.0,0.0,50.0,0.4952,1,0.0,100.0,100.0,2,50.0,0,0.0,0,0.0,0.0
